400,-3.868,2.856,8.784,        400,-0.07,-0.226,0.466
410,-3.826,2.584,8.612,        410,-0.042,-0.22,0.464
420,-3.686,2.544,8.624,        420,0.002,-0.212,0.46
430,-3.652,2.824,8.656,        430,0.05,-0.198,0.448
440,-3.668,2.904,8.618,        440,0.068,-0.182,0.44
450,-3.616,2.694,8.638,        450,0.028,-0.168,0.43
460,-3.596,2.566,8.54,        460,-0.036,-0.158,0.414
470,-3.53,2.424,8.442,        470,-0.08,-0.164,0.406
480,-3.378,2.284,8.452,        480,-0.094,-0.18,0.408
490,-3.316,2.348,8.484,        490,-0.06,-0.196,0.408
500,-3.282,2.63,8.478,        500,0.024,-0.222,0.412
510,-3.306,2.878,8.544,        510,0.09,-0.25,0.412
520,-3.46,2.956,8.612,        520,0.12,-0.264,0.416
530,-3.576,2.886,8.682,        530,0.154,-0.274,0.424
540,-3.592,2.746,8.698,        540,0.206,-0.286,0.432
550,-3.656,2.576,8.566,        550,0.272,-0.306,0.442
560,-3.732,2.612,8.584,        560,0.33,-0.342,0.444
570,-3.708,2.69,8.6,        570,0.378,-0.396,0.444
580,-3.68,2.654,8.638,        580,0.464,-0.47,0.442
590,-3.63,2.636,8.666,        590,0.588,-0.546,0.452
600,-3.63,2.612,8.682,        600,0.71,-0.612,0.48
610,-3.686,2.736,8.82,        610,0.852,-0.68,0.508
620,-3.87,3,9.022,        620,1.02,-0.766,0.532
630,-4.118,3.028,9.162,        630,1.172,-0.85,0.576
640,-4.254,2.928,9.232,        640,1.314,-0.924,0.616
650,-4.29,3.052,9.16,        650,1.45,-0.986,0.644
660,-4.382,3.154,9.124,        660,1.518,-1.052,0.66
670,-4.488,3.082,9.262,        670,1.494,-1.122,0.656
680,-4.552,2.996,9.314,        680,1.502,-1.224,0.656
690,-4.414,2.94,9.37,        690,1.556,-1.362,0.662
700,-4.094,2.92,9.416,        700,1.568,-1.492,0.678
710,-3.872,3.354,9.618,        710,1.63,-1.58,0.722
720,-3.858,4.008,9.932,        720,1.862,-1.616,0.808
730,-3.768,4.1,10.204,        730,2.066,-1.568,0.858
740,-3.974,4.252,10.234,        740,2.21,-1.518,0.91
750,-4.194,4.87,9.944,        750,2.308,-1.508,0.986
760,-4.138,4.604,9.132,        760,2.256,-1.492,1.008
770,-3.452,3.514,8.35,        770,2.098,-1.494,0.91
780,-2.376,3.74,7.828,        780,1.934,-1.526,0.842
790,-1.61,4.31,7.444,        790,1.52,-1.526,0.82
800,-1.162,4.882,7.722,        800,0.898,-1.496,0.808
810,-0.604,5.854,8.84,        810,0.47,-1.398,0.748
820,-0.458,6.518,9.746,        820,0.388,-1.28,0.664
830,-0.486,6.398,9.748,        830,0.424,-1.208,0.646
840,-0.57,7.048,9.13,        840,0.134,-1.16,0.636
850,-0.604,7.428,8.128,        850,-0.532,-1.068,0.588
860,0.234,5.884,7.266,        860,-1.062,-0.926,0.502
870,0.81,3.824,6.612,        870,-1.144,-0.752,0.456
880,0.854,3.142,6.878,        880,-0.938,-0.546,0.424
890,0.674,4.83,7.98,        890,-0.658,-0.312,0.4
900,0.962,6.926,8.752,        900,-0.46,-0.078,0.37
910,1.296,7.062,8.484,        910,-0.448,0.138,0.354
920,1.58,6.014,7.486,        920,-0.59,0.344,0.356
930,1.782,5.262,6.688,        930,-0.768,0.516,0.36
940,2.116,5.166,6.134,        940,-0.984,0.658,0.362
950,2.336,5.364,5.788,        950,-1.196,0.778,0.368
960,2.368,5.988,6.056,        960,-1.322,0.868,0.378
970,2.248,6.322,5.984,        970,-1.33,0.932,0.386
980,2.066,6.076,5.876,        980,-1.264,0.976,0.41
990,1.978,5.76,6.038,        990,-1.22,1.01,0.394
1000,1.896,5.406,6.258,        1000,-1.2,1.04,0.352
1010,1.694,4.834,6.288,        1010,-1.194,1.08,0.32
1020,1.384,4.212,6.294,        1020,-1.176,1.124,0.242
1030,1.188,3.586,6.668,        1030,-1.19,1.172,0.152
1040,0.884,3.376,7.394,        1040,-1.244,1.178,0.064
1050,0.416,3.666,7.63,        1050,-1.338,1.154,-0.02
1060,0.066,3.692,7.162,        1060,-1.396,1.124,-0.084
1070,-0.064,3.252,6.356,        1070,-1.446,1.058,-0.134
1080,-0.228,2.948,5.702,        1080,-1.476,1.006,-0.174
1090,-0.708,2.596,5.372,        1090,-1.344,0.968,-0.228
1100,-1.158,2.284,5.91,        1100,-1.058,0.904,-0.296
1110,-1.404,1.88,6.898,        1110,-0.716,0.824,-0.378
1120,-1.998,1.854,7.696,        1120,-0.436,0.766,-0.47
1130,-2.264,1.936,7.942,        1130,-0.236,0.708,-0.562
1140,-2.094,1.496,8.048,        1140,-0.138,0.598,-0.648
1150,-2.274,1.032,8.104,        1150,-0.306,0.448,-0.782
1160,-2.546,0.932,8.154,        1160,-0.638,0.362,-0.766
1170,-2.624,1.306,8.332,        1170,-0.668,0.362,-0.848
1180,-2.788,1.976,8.386,        1180,-0.362,0.262,-0.878
1190,-3.174,2.78,7.818,        1190,-0.166,0.136,-0.806
1200,-4.008,3.422,8.268,        1200,-0.188,0.094,-0.826
1210,-3.322,3.51,9.258,        1210,-0.294,0.12,-0.878
1220,-2.43,2.546,9.738,        1220,0.142,0.17,-0.828
1230,-3.468,1.48,9.312,        1230,0.74,0.002,-0.904
1240,-4.314,1.798,8.748,        1240,0.672,-0.122,-0.916
1250,-3.696,3.08,8.362,        1250,0.236,-0.12,-0.95
1260,-3.294,3.504,8.988,        1260,-0.046,-0.126,-0.922
1270,-2.988,2.538,7.366,        1270,0.196,-0.174,-0.922
1280,-4.168,2.038,7.336,        1280,0.132,-0.296,-0.922
1290,-4.152,3.73,9.214,        1290,-0.488,-0.254,-0.91
1300,-2.974,5.14,10.222,        1300,-0.758,-0.118,-0.992
1310,-3.078,4.686,10.636,        1310,-0.406,-0.106,-1.08
1320,-3.264,3.5,10.692,        1320,0.106,-0.146,-1.132
1330,-3.886,4.428,10.906,        1330,0.604,-0.236,-1.11
1340,-3.052,5.748,10.302,        1340,0.868,-0.3,-1.108
1350,-2.328,4.678,8.564,        1350,0.642,-0.314,-1.12
1360,-2.994,1.692,6.774,        1360,0.106,-0.366,-1.152
1370,-3.604,-0.304,6.062,        1370,-0.728,-0.442,-1.136
1380,-3.744,-0.448,6.444,        1380,-1.444,-0.382,-1.112
1390,-3.28,0.938,7.524,        1390,-1.324,-0.218,-1.16
1400,-2.534,3.374,8.112,        1400,-0.636,-0.266,-1.3
1410,-2.548,5.15,8.764,        1410,0.01,-0.48,-1.374
1420,-3.008,6.256,9.858,        1420,0.458,-0.63,-1.446
1430,-2.68,6.116,10.568,        1430,0.704,-0.724,-1.554
1440,-1.57,3.236,10.04,        1440,0.852,-0.778,-1.62
1450,-3.122,0.734,8.954,        1450,0.968,-0.742,-1.638
1460,-4.776,0.106,8.934,        1460,0.588,-0.786,-1.67
1470,-4.606,0.47,9.884,        1470,-0.058,-0.71,-1.648
1480,-4.586,1.054,10.532,        1480,-0.1,-0.496,-1.764
1490,-4.464,1.436,10.508,        1490,0.224,-0.532,-1.812
1500,-3.848,2.754,11.508,        1500,0.294,-0.66,-1.728
1510,-4.542,5.272,10.152,        1510,0.272,-0.616,-1.722
1520,-3.268,6.9,8.596,        1520,0.294,-0.512,-1.718
1530,-1.436,5.484,8.66,        1530,0.22,-0.478,-1.766
1540,-3.204,3.54,9.216,        1540,0.078,-0.418,-1.838
1550,-4.004,2.614,10.14,        1550,0.154,-0.338,-1.928
1560,-2.286,2.102,10.49,        1560,0.498,-0.312,-1.954
1570,-0.882,2.402,9.204,        1570,0.838,-0.324,-1.93
1580,-0.896,3.474,8.432,        1580,0.768,-0.338,-1.898
1590,-0.334,3.864,8.828,        1590,0.462,-0.29,-1.926
1600,0.264,3.3,9.25,        1600,0.312,-0.268,-1.97
1610,0.004,2.048,8.59,        1610,0.412,-0.318,-1.95
1620,-0.478,1.88,7.666,        1620,0.644,-0.374,-1.9
1630,-0.728,3.844,7.532,        1630,0.806,-0.444,-1.876
1640,-0.198,5.442,7.978,        1640,0.786,-0.524,-1.878
1650,-0.306,5.39,8.144,        1650,0.948,-0.544,-1.874
1660,-0.808,4.538,7.814,        1660,1.232,-0.53,-1.802
1670,-0.644,4.056,7.83,        1670,1.33,-0.61,-1.632
1680,-0.414,4.71,8.038,        1680,1.114,-0.622,-1.524
1690,-0.568,5.308,8.652,        1690,0.96,-0.544,-1.496
1700,-0.06,4.572,8.922,        1700,0.94,-0.54,-1.55
1710,0.13,3.59,8.186,        1710,1.15,-0.546,-1.578
1720,-0.326,3.874,7.382,        1720,1.502,-0.56,-1.56
1730,-0.456,5.44,8.078,        1730,1.694,-0.608,-1.582
1740,0.252,6.022,7.888,        1740,1.542,-0.638,-1.638
1750,0.06,5.03,7.692,        1750,1.196,-0.608,-1.648
1760,-0.126,3.232,8.388,        1760,1.028,-0.556,-1.642
1770,-0.49,2.912,8.062,        1770,1.126,-0.542,-1.614
1780,-0.39,3.55,7.392,        1780,1.224,-0.602,-1.542
1790,-0.586,4.478,8.436,        1790,1.138,-0.568,-1.49
1800,-0.65,4.968,9.014,        1800,1.138,-0.556,-1.412
1810,-0.638,4.498,8.156,        1810,1.1,-0.672,-1.334
1820,-0.84,3.506,6.802,        1820,0.768,-0.762,-1.326
1830,-1.218,3.968,6.662,        1830,0.6,-0.716,-1.36
1840,-1.082,5.85,7.532,        1840,0.872,-0.73,-1.364
1850,-0.976,6.362,7.728,        1850,1.04,-0.792,-1.364
1860,-1.692,6.47,8.024,        1860,0.888,-0.728,-1.392
1870,-1.68,6.942,8.966,        1870,0.74,-0.642,-1.422
1880,-0.678,5.426,9.512,        1880,0.556,-0.632,-1.438
1890,-0.758,3.172,8.432,        1890,0.368,-0.616,-1.41
1900,-1.382,3.022,8.128,        1900,0.382,-0.614,-1.37
1910,-0.714,4.156,8.976,        1910,0.504,-0.666,-1.312
1920,-0.298,4.556,8.978,        1920,0.624,-0.708,-1.262
1930,-1.306,4.884,9.488,        1930,0.686,-0.734,-1.232
1940,-1.77,4.824,9.862,        1940,0.586,-0.73,-1.212
1950,-2.012,4.228,9.814,        1950,0.458,-0.722,-1.19
1960,-2.642,3.94,9.85,        1960,0.342,-0.734,-1.182
1970,-2.8,3.84,9.802,        1970,0.254,-0.734,-1.164
1980,-2.53,4.066,9.318,        1980,0.26,-0.722,-1.18
1990,-2.358,4.654,8.952,        1990,0.332,-0.704,-1.188
2000,-2.176,4.424,8.686,        2000,0.526,-0.692,-1.212
2010,-2.36,4.484,8.704,        2010,0.702,-0.69,-1.252
2020,-2.062,4.756,8.806,        2020,0.824,-0.702,-1.252
2030,-1.696,4.64,9.324,        2030,0.916,-0.67,-1.268
2040,-1.642,4.436,9.894,        2040,0.904,-0.706,-1.252
2050,-1.604,3.92,9.626,        2050,0.668,-0.806,-1.17
2060,-1.874,3.694,9.658,        2060,0.23,-0.886,-1.072
2070,-2.358,3.568,9.996,        2070,-0.1,-0.904,-0.994
2080,-2.856,3.87,9.698,        2080,-0.072,-0.934,-0.972
2090,-3.064,4.478,8.496,        2090,0.03,-0.972,-0.996
2100,-3.638,5.564,8.992,        2100,0.096,-0.928,-1.048
2110,-3.666,6.604,9.518,        2110,0.272,-0.858,-1.216
2120,-2.988,6.54,9.068,        2120,0.622,-0.878,-1.348
2130,-2.768,5.546,8.308,        2130,1.146,-0.826,-1.522
2140,-2.94,5.6,7.878,        2140,1.402,-0.75,-1.632
2150,-2.382,5.884,7.93,        2150,1.45,-0.65,-1.698
2160,-2.506,5.518,8.03,        2160,1.424,-0.63,-1.672
2170,-3.742,4.714,7.518,        2170,1.314,-0.608,-1.62
2180,-2.948,4.386,6.866,        2180,1.208,-0.594,-1.524
2190,-2.61,6.048,6.876,        2190,1.096,-0.63,-1.458
2200,-2.418,6.876,7.124,        2200,0.886,-0.664,-1.372
2210,-2.856,7.014,6.716,        2210,0.834,-0.646,-1.33
2220,-3.002,7.476,6.738,        2220,1.074,-0.646,-1.322
2230,-2.722,7.328,6.116,        2230,1.356,-0.666,-1.294
2240,-2.74,7.458,5.766,        2240,1.526,-0.664,-1.268
2250,-2.616,8.192,6.35,        2250,1.586,-0.66,-1.26
2260,-1.87,8,6.232,        2260,1.466,-0.66,-1.24
2270,-1.358,6.958,5.436,        2270,1.216,-0.654,-1.2
2280,-1.3,6.386,5.776,        2280,1.046,-0.66,-1.11
2290,-1.07,6.352,6.2,        2290,0.932,-0.654,-1.038
2300,-0.744,6.484,6.064,        2300,0.85,-0.626,-0.964
2310,-0.712,7.02,6.184,        2310,0.898,-0.596,-0.902
2320,-0.854,7.514,6.124,        2320,1.054,-0.544,-0.822
2330,-0.95,7.218,6.032,        2330,1.324,-0.486,-0.762
2340,-1.058,7.106,6.06,        2340,1.644,-0.468,-0.698
2350,-0.942,7.172,5.854,        2350,1.886,-0.448,-0.628
2360,-0.808,6.824,5.568,        2360,2.05,-0.394,-0.612
2370,-0.802,6.438,5.606,        2370,2.132,-0.38,-0.6
2380,-0.678,5.834,5.372,        2380,1.872,-0.424,-0.574
2390,-0.854,5.37,5.486,        2390,1.26,-0.442,-0.55
2400,-0.85,5.516,5.9,        2400,0.698,-0.414,-0.546
2410,-0.864,5.654,5.922,        2410,0.448,-0.382,-0.52
2420,-1.114,4.994,5.618,        2420,0.464,-0.348,-0.502
2430,-1.818,5.79,5.66,        2430,0.49,-0.386,-0.506
2440,-1.974,7.374,5.868,        2440,0.466,-0.368,-0.25
2450,-1.884,7.598,6.08,        2450,1.45,-0.068,-0.27
2460,-2.114,6.926,5.85,        2460,1.894,-0.23,-0.2
2470,-2.54,6.578,5.59,        2470,1.58,-0.132,-0.136
2480,-2.966,6.5,5.628,        2480,1.35,-0.094,-0.192
2490,-3.604,7.01,8.03,        2490,0.78,-0.134,-0.012
2500,-1.124,4.288,5.186,        2500,0.246,-0.14,0.012
2510,-3.486,5.264,4.066,        2510,-0.044,-0.06,0.046
2520,-3.198,9.146,6.156,        2520,-0.126,-0.024,0.066
2530,-2.19,7.154,6.656,        2530,-0.138,0.04,0.108
2540,-3.598,8.846,6.616,        2540,0.034,0.132,0.11
2550,-3.11,8.474,6.186,        2550,0.406,0.198,0.132
2560,-2.588,7.722,6.142,        2560,0.808,0.252,0.1
2570,-2.742,6.766,6.056,        2570,0.922,0.302,-0.02
2580,-2.748,7.038,5.808,        2580,0.76,0.316,-0.086
2590,-2.416,6.474,5.992,        2590,0.22,0.318,-0.132
2600,-2.606,5.666,6.156,        2600,-0.356,0.312,-0.134
2610,-2.554,5.788,5.68,        2610,-0.456,0.286,-0.204
2620,-2.39,6.61,6.226,        2620,-0.502,0.248,-0.282
2630,-1.956,7.2,6.682,        2630,-0.604,0.274,-0.184
2640,-1.752,8.338,7.154,        2640,-0.232,0.218,-0.142
2650,-1.886,8.606,6.776,        2650,0.154,0.252,-0.174
2660,-1.976,7.162,5.974,        2660,0.236,0.22,-0.068
2670,-2.398,7.068,6.604,        2670,0.462,0.176,0.068
2680,-2.758,7.836,7.886,        2680,0.898,0.152,0.09
2690,-3.27,6.548,7.092,        2690,1.488,0.16,0.01
2700,-3.63,5.682,8.132,        2700,1.622,0.09,-0.134
2710,-4.322,6.406,9.062,        2710,0.936,0.01,-0.19
2720,-4.358,6.37,8.86,        2720,0.144,-0.014,-0.15
2730,-4.448,6.96,7.33,        2730,-0.328,0.082,-0.188
2740,-3.918,7.688,4.672,        2740,-0.412,0.256,-0.22
2750,-4.836,10.21,4.398,        2750,0.014,0.4,-0.22
2760,-6.138,12.324,6.132,        2760,0.48,0.51,-0.23
2770,-5.386,10.54,5.876,        2770,1.074,0.714,-0.346
2780,-3.86,8.052,3.908,        2780,2.338,0.874,-0.564
2790,-3,5.64,2.784,        2790,2.982,0.83,-0.622
2800,-3.224,3.628,2.466,        2800,2.404,0.722,-0.546
2810,-3.294,4.052,2.32,        2810,1.86,0.762,-0.734
2820,-2.342,4.726,1.612,        2820,1.87,0.804,-0.958
2830,-0.858,2.846,0.472,        2830,2.15,0.674,-0.95
2840,-1.366,4.8,2.15,        2840,2.428,0.486,-0.9
2850,-2.078,10.414,4.932,        2850,2.368,0.382,-0.834
2860,-1.008,12.438,5.038,        2860,2.238,0.356,-0.796
2870,-0.376,8.45,4.26,        2870,2.424,0.37,-0.726
2880,-1.724,5.442,3.54,        2880,2.812,0.328,-0.67
2890,-3.016,5.578,3.384,        2890,3.128,0.22,-0.68
2900,-3.24,6.918,3.616,        2900,3.12,-0.038,-0.62
2910,-3.092,7.2,3.038,        2910,2.548,-0.232,-0.664
2920,-2.936,6.206,1.81,        2920,1.656,-0.268,-0.806
2930,-3.376,5.46,0.786,        2930,1.356,-0.23,-0.872
2940,-3.96,6.006,-0.092,        2940,1.93,-0.382,-0.868
2950,-4.024,7.18,0.05,        2950,2.53,-0.64,-0.732
2960,-3.874,11.39,2.976,        2960,2.89,-0.76,-0.546
2970,-3.95,15.492,5.45,        2970,3.248,-0.754,-0.48
2980,-3.21,13.264,4.672,        2980,3.424,-0.682,-0.476
2990,-3.98,9.07,2.32,        2990,3.356,-0.558,-0.384
3000,-5.792,8.516,1.282,        3000,3.232,-0.458,-0.242
3010,-5.344,8.394,1.438,        3010,2.846,-0.332,-0.164
3020,-4.382,9.004,1.784,        3020,2.302,-0.152,-0.132
3030,-4.19,10.432,1.386,        3030,1.662,0.028,-0.086
3040,-4.216,10.34,1.192,        3040,1.092,0.104,-0.046
3050,-4.09,9.832,0.808,        3050,0.564,0.092,-0.02
3060,-3.714,11.02,0.622,        3060,-0.114,0.154,0.028
3070,-3.11,12.274,0.19,        3070,-0.484,0.372,0.11
3080,-3.134,12.334,0.134,        3080,-0.244,0.432,0.208
3090,-3.716,11.41,-0.294,        3090,-0.05,0.56,0.33
3100,-4.296,11.33,-0.896,        3100,-0.042,0.774,0.382
3110,-4.062,12.446,-0.476,        3110,0.206,0.924,0.4
3120,-3.518,11.538,0.228,        3120,0.724,1.038,0.438
3130,-4.48,9.304,-0.458,        3130,1.146,0.992,0.494
3140,-4.706,9.734,0.01,        3140,1.426,0.752,0.484
3150,-3.976,11.414,0.696,        3150,1.29,0.632,0.556
3160,-3.86,9.99,0.48,        3160,0.6,0.652,0.606
3170,-4.052,7.824,-0.04,        3170,-0.004,0.552,0.46
3180,-4.584,7.3,-1.07,        3180,-0.308,0.504,0.3
3190,-5.326,8.312,-2.058,        3190,-0.584,0.532,0.124
3200,-4.976,10.288,-1.214,        3200,-1.202,0.558,-0.09
3210,-4.164,12.586,0.076,        3210,-1.844,0.628,-0.226
3220,-3.968,12.692,-1.422,        3220,-1.736,0.648,-0.126
3230,-3.554,10.758,-2.184,        3230,-1.232,0.578,-0.01
3240,-2.612,10.31,-2.53,        3240,-1.074,0.542,0.016
3250,-2.406,11.278,-2.67,        3250,-0.814,0.458,0.026
3260,-2.696,11.29,-2.892,        3260,-0.152,0.32,-0.012
3270,-3.03,7.91,-3.43,        3270,0.57,0.252,0.082
3280,-3.488,6.984,-3.19,        3280,1.578,0.228,0.134
3290,-3.434,9.198,-2.296,        3290,2.786,0.176,0.108
3300,-3.302,8.966,-2.16,        3300,3.836,0.068,0.066
3310,-4.012,7.52,-1.636,        3310,4.546,-0.134,0.316
3320,-4.228,5.772,0.07,        3320,4.396,-0.438,0.256
3330,-4.188,4.064,-0.066,        3330,3.3,-0.55,0.188
3340,-4.28,2.842,-0.978,        3340,2.17,-0.532,0.262
3350,-4.92,2.828,-1.704,        3350,1.556,-0.46,0.112
3360,-4.342,3.35,-3.218,        3360,1.61,-0.5,-0.084
3370,-5.292,8.104,-4.036,        3370,1.776,-0.474,-0.352
3380,-5.71,12.486,-2.6,        3380,1.622,-0.404,-0.296
3390,-4.522,12.334,-1.39,        3390,1.672,-0.526,-0.41
3400,-3.984,11.346,-2.028,        3400,1.528,-0.372,-0.576
3410,-3.686,9.476,-4.312,        3410,1.012,-0.172,-0.688
3420,-4.388,8.082,-3.116,        3420,0.454,-0.284,-0.914
3430,-4.112,6.986,-4.106,        3430,0.286,-0.442,-1.048
3440,-3.908,6.158,-6.972,        3440,0.502,-0.444,-1.258
3450,-2.556,6.38,-5.632,        3450,0.59,-0.29,-1.39
3460,-2.38,8.598,-4.514,        3460,0.2,-0.156,-1.388
3470,-4.024,10.02,-4.352,        3470,-1.15,-0.016,-1.448
3480,-4.112,7.636,-3.452,        3480,-3.12,0.372,-1.43
3490,-2.546,4.774,-3.908,        3490,-4.77,0.742,-1.336
3500,-1.46,4.144,-4.704,        3500,-5.992,0.996,-1.144
3510,-2.032,6.002,-6.004,        3510,-7.138,1.332,-1.128
3520,-2.948,10.012,-6.538,        3520,-7.724,1.598,-1.268
3530,-2.39,12.234,-6.762,        3530,-7.478,1.89,-1.528
3540,-2.702,11.32,-8.14,        3540,-6.552,2.028,-1.626
3550,-2.882,10.112,-9.184,        3550,-5.248,1.936,-1.67
3560,-2.988,11.286,-8.058,        3560,-3.872,1.954,-1.364
3570,-2.808,11.036,-9.912,        3570,-3.248,1.906,-1.18
3580,-2.218,5.496,-10.228,        3580,-3.13,2.062,-1.032
3590,-2.43,0.258,-8.024,        3590,-3.33,2.268,-0.758
3600,-4.182,-1.682,-6.688,        3600,-4.122,2.318,-0.826
3610,-4.446,0.058,-5.26,        3610,-5.37,2.388,-0.768
3620,-5.266,3.75,-0.78,        3620,-6.878,2.444,-0.612
3630,-5.272,5.99,0.388,        3630,-8.154,2.55,-0.456
3640,-3.75,8.288,-1.388,        3640,-8.262,2.516,-0.27
3650,-5.128,11.176,-2.304,        3650,-6.55,2.246,-0.062
3660,-5.724,12.722,-1.336,        3660,-3.806,1.902,-0.012
3670,-5.566,14.42,-0.65,        3670,-1.312,1.924,-0.06
3680,-5.09,13.342,-0.398,        3680,0.49,2.148,-0.168
3690,-5.238,8.35,-1.826,        3690,1.752,2.26,-0.142
3700,-6.394,0.842,-4.458,        3700,2.648,2.298,-0.088
3710,-7.584,-3.368,-4.296,        3710,3.2,2.448,-0.126
3720,-6.736,-2.4,0.306,        3720,3.09,2.702,-0.034
3730,-6.244,-1.242,2.192,        3730,2.466,3.032,0.218
3740,-7.046,-0.844,0.068,        3740,1.604,3.2,0.364
3750,-7.808,1.694,-1.32,        3750,0.752,3.074,0.61
3760,-7.854,5.082,-0.978,        3760,0.402,2.86,0.838
3770,-8.008,7.39,-0.366,        3770,0.786,2.712,0.738
3780,-7.846,9.25,-0.508,        3780,1.838,2.71,0.664
3790,-8.408,12.088,-0.672,        3790,2.818,2.454,0.692
3800,-9.398,11.85,-1.57,        3800,3.17,2.004,0.84
3810,-9.748,10.526,-3.344,        3810,2.554,1.64,0.822
3820,-9.92,9.432,-4.574,        3820,1.26,1.602,0.62
3830,-8.828,6.34,-5.112,        3830,-0.104,1.746,0.494
3840,-9.214,4.544,-4.896,        3840,-1.022,1.838,0.33
3850,-10.946,7.412,-5.826,        3850,-1.59,1.904,0.166
3860,-10.986,12.19,-4.57,        3860,-1.044,1.978,0.136
3870,-9.19,16.46,-2.98,        3870,0.17,1.878,0.136
3880,-6.886,17.942,-4.696,        3880,0.606,2.082,0.27
3890,-5.194,15.846,-5.578,        3890,1.314,2.228,0.468
3900,-5.09,13.406,-4.078,        3900,1.806,2.182,0.65
3910,-5.066,10.392,-4.874,        3910,1.152,2.14,0.766
3920,-5.062,5.254,-5.298,        3920,-0.092,2.262,0.742
3930,-4.026,3.528,-2.51,        3930,-1.03,2.408,0.64
3940,-4.2,3.374,-4.3,        3940,-1.428,2.074,0.518
3950,-5.624,6.308,-6.712,        3950,-1.574,1.55,0.334
3960,-5.052,10.468,-7.566,        3960,-1.344,1.11,0.182
3970,-3.196,12.304,-7.04,        3970,-0.744,1.062,0.294
3980,-2.714,11.072,-6.708,        3980,0.158,1.292,0.348
3990,-6.134,9.398,-6.958,        3990,1.242,1.382,0.36
4000,-8.692,9.364,-5.358,        4000,1.89,1.282,0.5
4010,-8.646,10.536,-4.782,        4010,1.786,1.298,0.538
4020,-5.89,10.034,-4.756,        4020,1.268,1.45,0.47
4030,-3.378,6.972,-5.238,        4030,0.794,1.356,0.528
4040,-4.622,3.776,-5.798,        4040,0.132,1.27,0.724
4050,-6.364,4.254,-6.882,        4050,-1.008,1.366,0.858
4060,-5.3,7.522,-7.366,        4060,-1.8,1.208,0.87
4070,-3.768,8.906,-5.91,        4070,-2.014,0.974,0.922
4080,-4.354,7.744,-5.584,        4080,-1.756,0.834,0.938
4090,-4.34,8.766,-5.162,        4090,-1.17,0.694,0.936
4100,-2.452,10.628,-3.166,        4100,-0.86,0.594,0.974
4110,-2.59,9.736,-2.976,        4110,-0.756,0.388,0.94
4120,-3.266,8.094,-2.626,        4120,-0.82,0.226,0.926
4130,-2.624,6.748,-1.778,        4130,-1.056,0.23,0.976
4140,-2.444,5.504,-2.17,        4140,-1.166,0.138,0.99
4150,-2.694,6.554,-1.478,        4150,-1.454,-0.004,1.012
4160,-3.104,8.354,-2.428,        4160,-2.28,-0.116,1.012
4170,-3.1,9.118,-1.97,        4170,-3.284,-0.224,1.07
4180,-2.742,8.868,-1.394,        4180,-3.68,-0.33,1.056
4190,-3.29,8.554,-3.004,        4190,-3.496,-0.366,1.074
4200,-3.31,9.564,-3.14,        4200,-2.892,-0.356,1.116
4210,-2.812,10.216,-3.092,        4210,-1.832,-0.428,1.06
4220,-3.408,11.86,-2.858,        4220,-0.86,-0.322,1.138
